File Name,Owner,repo,Language,Imports_ratio,DIT,COS,undirected_fcgc,directed_fcgc,cxc,directed_wcc,wcc,fdgc,achd,loc,avg_loc,function_count,avg_cyclomatic_complexity,IFC,bug
archiva-modules/archiva-base/archiva-common/src/main/java/org/apache/archiva/common/utils/StatusResult.java,apache,apache_archiva,java,0.0,0.0020614692653673165,1,0.0,0.0,0,0.0,0.0,0.0,0.0,5,0.0,0,0.0,0.0,0
archiva-modules/archiva-base/archiva-common/src/main/java/org/apache/archiva/common/utils/VersionComparator.java,apache,apache_archiva,java,0.004172461752433936,0.0020614692653673165,7,0.7777777777777777,1.0,42,6.0,4.666666666666666,0.8333333333333334,0.5,172,26.333333333333332,6,5.666666666666667,0.0,1
archiva-modules/archiva-base/archiva-common/src/main/java/org/apache/archiva/common/utils/VersionUtil.java,apache,apache_archiva,java,0.002086230876216968,0.0020614692653673165,8,0.9267766952966369,1.0,11,8.0,7.414213562373095,0.25,0.25,102,10.5,8,2.0,0.0,1
archiva-modules/archiva-base/archiva-common/src/main/java/org/apache/archiva/common/utils/package-info.java,apache,apache_archiva,java,0.0,0.0020614692653673165,1,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0
archiva-modules/archiva-base/archiva-common/src/main/java/org/apache/archiva/filter/AllFilter.java,apache,apache_archiva,java,0.0,0.0018740629685157421,1,1.0,1.0,0,1.0,1.0,0.0,0.0,10,4.0,1,1.0,0.0,0
archiva-modules/archiva-base/archiva-common/src/main/java/org/apache/archiva/filter/ExcludesFilter.java,apache,apache_archiva,java,0.0006954102920723226,0.0018740629685157421,1,1.0,1.0,0,2.0,2.0,0.0,0.0,16,4.0,2,1.0,0.0,0
archiva-modules/archiva-base/archiva-common/src/main/java/org/apache/archiva/filter/Filter.java,apache,apache_archiva,java,0.0,0.0018740629685157421,1,1.0,1.0,0,1.0,1.0,0.0,0.0,5,0.0,0,0.0,0.0,0
archiva-modules/archiva-base/archiva-common/src/main/java/org/apache/archiva/filter/IncludesFilter.java,apache,apache_archiva,java,0.0006954102920723226,0.0018740629685157421,1,1.0,1.0,0,2.0,2.0,0.0,0.0,16,4.0,2,1.0,0.0,0
archiva-modules/archiva-base/archiva-common/src/test/java/org/apache/archiva/common/utils/BaseFileTest.java,apache,apache_archiva,java,0.002086230876216968,0.0020614692653673165,4,0.7582575694955839,1.0,0,10.0,7.582575694955839,2.1,2.1,87,7.9,10,1.0,0.0,0
archiva-modules/archiva-base/archiva-common/src/test/java/org/apache/archiva/common/utils/DateUtilTest.java,apache,apache_archiva,java,0.0027816411682892906,0.0020614692653673165,3,1.0,1.0,0,3.0,3.0,1.0,0.3333333333333333,31,7.666666666666667,3,1.0,0.0,0
archiva-modules/archiva-base/archiva-common/src/test/java/org/apache/archiva/common/utils/FileUtilsTest.java,apache,apache_archiva,java,0.009735744089012517,0.0020614692653673165,5,1.0,1.0,2,6.0,6.0,0.16666666666666666,0.0,179,20.166666666666668,6,1.1666666666666667,0.16666666666666666,0
archiva-modules/archiva-base/archiva-common/src/test/java/org/apache/archiva/common/utils/PathUtilTest.java,apache,apache_archiva,java,0.0034770514603616135,0.0020614692653673165,5,1.0,1.0,4,4.0,4.0,0.0,0.0,52,10.5,4,2.0,0.0,0
archiva-modules/archiva-base/archiva-common/src/test/java/org/apache/archiva/common/utils/ResourceUtils.java,apache,apache_archiva,java,0.0034770514603616135,0.0020614692653673165,3,0.8603796100280632,0.75,3,1.5,1.7207592200561264,2.0,1.0,35,8.666666666666666,3,2.3333333333333335,8.5,0
archiva-modules/archiva-base/archiva-common/src/test/java/org/apache/archiva/common/utils/VersionComparatorTest.java,apache,apache_archiva,java,0.0034770514603616135,0.0020614692653673165,3,1.0,1.0,2,4.0,4.0,3.75,0.5,83,18.25,4,1.5,0.0,0
archiva-modules/archiva-base/archiva-common/src/test/java/org/apache/archiva/common/utils/VersionUtilTest.java,apache,apache_archiva,java,0.0006954102920723226,0.0020614692653673165,2,1.0,1.0,0,8.0,8.0,0.0,0.0,50,5.5,8,1.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/AbstractRepositoryConfiguration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,0.986298525400276,1.0,2,16.0,15.780776406404415,0.375,0.0625,90,4.8125,16,1.3125,0.3125,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/AbstractRepositoryConnectorConfiguration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,0.920437735271568,1.0,6,23.0,21.170067911246065,0.34782608695652173,0.30434782608695654,131,5.086956521739131,23,1.2608695652173914,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/ArchivaDefaultConfiguration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,0.8535533905932737,1.0,1,4.0,3.414213562373095,0.5,0.5,27,5.0,4,1.25,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/ArchivaRuntimeConfiguration.java,apache,apache_archiva,java,0.002086230876216968,0.0022488755622188904,1,0.9333333333333333,1.0,3,20.0,18.666666666666668,0.25,0.15,102,4.2,20,1.15,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/CacheConfiguration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,0,8.0,8.0,0.0,0.0,42,4.0,8,1.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/Configuration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,0.929301636838132,1.0,63,58.0,53.89949493661166,0.2413793103448276,0.2413793103448276,406,6.568965517241379,58,1.6379310344827587,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/ConfigurationModel.java,apache,apache_archiva,java,0.0,0.0022488755622188904,2,0.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0,0.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/ConfigurationNames.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,0.40824829046386296,1.0,2,6.0,2.449489742783178,1.0,0.8333333333333334,36,5.333333333333333,6,1.3333333333333333,6.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/FileLockConfiguration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,0,4.0,4.0,0.0,0.0,24,4.0,4,1.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/FileType.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,0.9267766952966369,1.0,4,8.0,7.414213562373095,0.5,0.25,59,6.125,8,1.875,0.25,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/LdapConfiguration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,1,27.0,27.0,0.037037037037037035,0.037037037037037035,131,4.148148148148148,27,1.037037037037037,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/LdapGroupMapping.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,0.9023689270621826,1.0,1,6.0,5.414213562373096,0.3333333333333333,0.3333333333333333,36,4.666666666666667,6,1.1666666666666667,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/LegacyArtifactPath.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,0.9511844635310913,1.0,3,12.0,11.414213562373096,0.25,0.08333333333333333,72,5.166666666666667,12,1.5833333333333333,0.4166666666666667,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/ManagedRepositoryConfiguration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,0,22.0,22.0,0.0,0.0,106,4.0,22,1.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/NetworkConfiguration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,0,6.0,6.0,0.0,0.0,33,4.0,6,1.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/NetworkProxyConfiguration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,0.986298525400276,1.0,2,16.0,15.780776406404415,0.375,0.0625,90,4.8125,16,1.3125,0.3125,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/OrganisationInformation.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,0,6.0,6.0,0.0,0.0,33,4.0,6,1.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/ProxyConnectorConfiguration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,0,2.0,2.0,0.0,0.0,23,4.0,2,1.0,0.0,0
